CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|UNIDOS POR TARIJA|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
6010517|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|5|220|78|83|161|2|6|169|161|169
6010527|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|6|219|94|74|168|2|3|173|168|173
6010537|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|7|220|97|63|160|0|5|165|160|165
6010547|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|8|220|66|90|156|0|2|158|156|158
6010557|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|9|220|113|54|167|0|7|174|167|174
6010567|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|10|219|108|63|171|3|5|179|171|179
6010577|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|11|219|91|79|170|0|4|174|170|174
6010587|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|12|218|110|49|159|0|7|166|159|166
6010597|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|13|220|99|59|158|0|3|161|158|161
6010607|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|13|U.E. Club De Leones (Básico Y Medio)|14|137|69|39|108|0|1|109|108|109
6010617|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|1|219|88|76|164|4|10|178|164|178
6010627|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|2|219|86|57|143|2|12|157|143|157
6010637|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|3|220|88|74|162|2|8|172|162|172
6010647|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|4|219|83|75|158|1|7|166|158|166
6010657|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|5|219|84|70|154|1|9|164|154|164
6010667|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|6|220|89|71|160|0|6|166|160|166
6010677|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|7|220|95|67|162|3|4|169|162|169
6010687|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|8|218|88|77|165|2|6|173|165|173
6010697|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|9|220|86|82|168|1|7|176|168|176
6010707|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|10|220|62|101|163|2|6|171|163|171
6010717|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|11|220|75|81|156|1|11|168|156|168
6010727|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|12|220|94|67|161|3|4|168|161|168
6010737|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|13|218|87|72|159|3|6|168|159|168
6010747|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|14|219|98|71|169|1|7|177|169|177
6010757|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|15|220|90|57|147|0|5|152|147|152
6010767|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|16|220|86|85|171|3|6|180|171|180
6010777|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|15|U.E. Juana Azurduy De Padilla (Yacuiba)|17|128|49|47|96|0|3|99|96|99
6010787|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|16|U.E. Liceo Gran Chaco|1|219|95|56|151|1|3|155|151|155
6010797|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|16|U.E. Liceo Gran Chaco|2|220|76|82|158|0|14|172|158|172
6010807|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|16|U.E. Liceo Gran Chaco|3|220|93|74|167|0|5|172|167|172
6010817|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|16|U.E. Liceo Gran Chaco|4|220|92|72|164|0|1|165|164|165
6010827|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|16|U.E. Liceo Gran Chaco|5|220|74|85|159|1|5|165|159|165
6010837|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|16|U.E. Liceo Gran Chaco|6|220|87|66|153|1|9|163|153|163
6010847|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|16|U.E. Liceo Gran Chaco|7|219|105|61|166|1|2|169|166|169
6010857|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|16|U.E. Liceo Gran Chaco|8|220|80|70|150|0|3|153|150|153
6010867|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|16|U.E. Liceo Gran Chaco|9|179|77|52|129|1|3|133|129|133
6010877|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|1|220|78|70|148|1|11|160|148|160
6010887|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|2|218|88|68|156|0|9|165|156|165
6010897|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|3|220|89|61|150|1|10|161|150|161
6010907|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|4|217|105|53|158|1|1|160|158|160
6010917|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|5|219|88|68|156|1|5|162|156|162
6010927|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|6|220|100|60|160|1|2|163|160|163
6010937|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|7|220|89|61|150|0|6|156|150|156
6010947|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|8|220|105|50|155|0|1|156|155|156
6010957|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|9|219|97|65|162|0|5|167|162|167
6010967|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|10|220|94|58|152|3|3|158|152|158
6010977|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|11|220|90|71|161|2|8|171|161|171
6010987|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|12|219|91|74|165|0|4|169|165|169
6010997|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|17|U.E. Miguel Estensoro|13|180|87|44|131|3|4|138|131|138
6011007|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|1|219|79|85|164|0|8|172|164|172
6011017|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|2|220|97|65|162|0|11|173|162|173
6011027|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|3|220|96|54|150|0|11|161|150|161
6011037|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|4|220|70|89|159|2|9|170|159|170
6011047|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|5|219|78|81|159|1|15|175|159|175
6011057|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|6|218|82|75|157|1|8|166|157|166
6011067|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|7|220|91|79|170|1|6|177|170|177
6011077|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|8|219|88|83|171|1|5|177|171|177
6011087|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|9|220|80|88|168|0|8|176|168|176
6011097|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|10|219|96|78|174|0|3|177|174|177
6011107|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|11|220|69|100|169|0|9|178|169|178
6011117|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|12|220|81|86|167|0|6|173|167|173
6011127|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|13|220|104|59|163|2|6|171|163|171
6011137|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|14|220|80|86|166|1|6|173|166|173
6011147|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|15|220|79|80|159|0|15|174|159|174
6011157|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|18|U.E. Nestor Paz Galarza|16|173|58|75|133|2|6|141|133|141
6011167|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|1|220|77|84|161|0|8|169|161|169
6011177|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|2|219|90|74|164|0|12|176|164|176
6011187|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|3|220|74|84|158|4|10|172|158|172
6011197|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|4|219|89|74|163|1|4|168|163|168
6011207|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|5|220|84|88|172|1|8|181|172|181
6011217|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|6|220|77|86|163|0|11|174|163|174
6011227|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|7|219|86|86|172|1|3|176|172|176
6011237|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|8|220|84|82|166|1|5|172|166|172
6011247|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|9|220|78|79|157|0|10|167|157|167
6011257|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|10|219|84|79|163|1|6|170|163|170
6011267|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|11|220|85|88|173|2|1|176|173|176
6011277|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|12|220|78|76|154|1|6|161|154|161
6011287|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|13|220|79|98|177|0|3|180|177|180
6011297|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|14|220|84|78|162|1|10|173|162|173
6011307|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|15|220|81|92|173|0|4|177|173|177
6011317|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|16|220|72|91|163|1|9|173|163|173
6011327|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|19|U.E. Yacuiba|17|179|66|67|133|0|4|137|133|137
6011337|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|1|219|96|64|160|0|2|162|160|162
6011347|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|2|219|88|72|160|5|3|168|160|168
6011357|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|3|220|89|66|155|1|7|163|155|163
6011367|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|4|217|86|68|154|1|7|162|154|162
6011377|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|5|220|61|81|142|3|8|153|142|153
6011387|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|6|220|85|71|156|1|3|160|156|160
6011397|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|7|219|94|69|163|0|4|167|163|167
6011407|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|8|218|103|70|173|2|0|175|173|175
6011417|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|9|220|82|65|147|2|5|154|147|154
6011427|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|10|220|87|79|166|1|7|174|166|174
6011437|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|11|219|96|55|151|0|5|156|151|156
6011447|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|12|220|79|69|148|2|6|156|148|156
6011457|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|13|220|87|77|164|0|7|171|164|171
6011467|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|14|220|94|81|175|0|4|179|175|179
6011477|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|15|217|80|74|154|0|8|162|154|162
6011487|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|16|220|98|62|160|0|6|166|160|166
6011497|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|17|218|119|56|175|0|7|182|175|182
6011507|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|18|220|84|66|150|2|5|157|150|157
6011517|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|20|U.E. Jose Manuel Belgrano (Yacuiba)|19|58|28|17|45|0|2|47|45|47
6011527|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|21|(Cárcel) Carceleta Pública|1|221|42|111|153|1|6|160|153|160
6011537|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|22|U.E. Mariscal Sucre|1|220|99|79|178|1|6|185|178|185
6011547|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|22|U.E. Mariscal Sucre|2|220|75|86|161|2|8|171|161|171
6011557|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|22|U.E. Mariscal Sucre|3|220|91|74|165|4|4|173|165|173
6011567|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|22|U.E. Mariscal Sucre|4|220|83|94|177|0|9|186|177|186
6011577|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|22|U.E. Mariscal Sucre|5|220|83|79|162|1|6|169|162|169
6011587|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|22|U.E. Mariscal Sucre|6|218|95|72|167|0|4|171|167|171
6011597|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|22|U.E. Mariscal Sucre|7|220|68|82|150|2|14|166|150|166
6011607|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|22|U.E. Mariscal Sucre|8|27|10|10|20|0|0|20|20|20
6011617|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|1|220|101|67|168|1|7|176|168|176
6011627|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|2|219|81|59|140|1|12|153|140|153
6011637|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|3|220|72|73|145|1|13|159|145|159
6011647|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|4|220|84|77|161|1|7|169|161|169
6011657|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|5|219|94|74|168|3|2|173|168|173
6011667|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|6|220|96|67|163|3|7|173|163|173
6011677|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|7|218|84|69|153|3|6|162|153|162
6011687|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|8|220|101|69|170|1|7|178|170|178
6011697|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|9|220|98|63|161|0|5|166|161|166
6011707|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|10|220|85|66|151|2|14|167|151|167
6011717|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|23|U.E. German Busch|11|183|76|47|123|0|5|128|123|128
6011727|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|24|U.E. Oliverio Pelichelli|1|219|92|62|154|1|10|165|154|165
6011737|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|24|U.E. Oliverio Pelichelli|2|220|80|78|158|2|9|169|158|169
6011747|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|24|U.E. Oliverio Pelichelli|3|220|94|69|163|1|5|169|163|169
6011757|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|24|U.E. Oliverio Pelichelli|4|220|62|85|147|1|11|159|147|159
6011767|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|24|U.E. Oliverio Pelichelli|5|219|82|73|155|3|4|162|155|162
6011777|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|24|U.E. Oliverio Pelichelli|6|220|71|79|150|1|7|158|150|158
6011787|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|24|U.E. Oliverio Pelichelli|7|218|75|87|162|0|8|170|162|170
6011797|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|24|U.E. Oliverio Pelichelli|8|155|55|57|112|3|7|122|112|122
6011807|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|31065|Coliseo 15 de Abril (Temporal)|1|220|104|45|149|0|4|153|149|153
6011817|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|31065|Coliseo 15 de Abril (Temporal)|2|220|93|66|159|1|4|164|159|164
6011827|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|31065|Coliseo 15 de Abril (Temporal)|3|220|102|61|163|1|7|171|163|171
6011837|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|31065|Coliseo 15 de Abril (Temporal)|4|220|117|48|165|2|6|173|165|173
6011847|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|31065|Coliseo 15 de Abril (Temporal)|5|220|94|71|165|2|4|171|165|171
6011857|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|31065|Coliseo 15 de Abril (Temporal)|6|220|93|58|151|0|9|160|151|160
6011867|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|31065|Coliseo 15 de Abril (Temporal)|7|220|103|51|154|3|6|163|154|163
6011877|GOBERNADOR(A)|32|Bolivia|6|Tarija|3|Gran Chaco|1|Yacuiba|1949|Yacuiba|31065|Coliseo 15 de Abril (Temporal)|8|220|107|61|168|0|2|170|168|170
